"brand","model","model_year","milage","engine","accident","clean_title","price","horsepower","engine_displacement","fuel_typeDiesel","fuel_typeE85 Flex Fuel","fuel_typeGasoline","fuel_typeHybrid","fuel_typenot supported","fuel_typePlug-In Hybrid","transmission_groupedDual-Clutch","transmission_groupedManual","transmission_groupedOther","transmission_groupedSingle-Speed","ext_color_groupedBlack","ext_color_groupedBlue","ext_color_groupedBrown","ext_color_groupedGray","ext_color_groupedRare","ext_color_groupedRed","ext_color_groupedWhite","int_color_groupedBlack","int_color_groupedBrown","int_color_groupedGray","int_color_groupedRare","int_color_groupedRed","int_color_groupedWhite"
"Jeep","Wrangler Sport",2021,-1.01271500551962,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",1,0,-0.14169864394118,0.395155058885396,0.0324499255183376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Audi","Q5 2.0T Premium Plus",2018,-0.273775946394574,"252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",0,1,-0.2039519844904,-0.786827417116625,-1.05272825638566,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BMW","335 i xDrive",2012,1.69958371879807,"300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,-0.34370438164171,-0.355280932215846,-0.378031449667107,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Land","Rover Range Rover P530 SE",2023,-1.20177127499403,"4.4L V8 32V GDI DOHC Twin Turbo",0,1,1.5267544065948,0.499970498727692,0.566544079738864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dodge","Durango SRT 392",2022,-0.627202367826315,"475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel",0,1,0.255744468793767,1.21806562731825,1.91593769317597,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"BMW","M3 Base",2016,-0.162200814162025,"425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,0.0755528098122193,0.768538038879933,-0.378031449667107,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Ford","Fiesta ST",2019,-0.688257962893757,"197.0HP 1.6L 4 Cylinder Engine Gasoline Fuel",1,1,-0.333540570939796,-1.28130776439877,-1.32260697907308,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Lincoln","MKS Base",2015,1.14123001508077,"305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel",1,1,-0.445342488660844,-0.310328173372015,0.0942563150358785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Chevrolet","Tahoe Premier",2020,1.38216346257522,"355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel",0,1,0.0183813746139562,0.139199415066297,1.17377120578556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Ferrari","F430 Berlinetta",2005,-0.497767565755685,"483.0HP 4.3L 8 Cylinder Engine Gasoline Fuel",0,1,0.704425892229736,1.28999004146837,0.499074399067009,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Ford","F-250 Platinum",2022,-1.11130650197052,"430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel",1,1,0.360139509465795,0.813490797723765,2.52316481922266,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Mercedes-Benz","SLK-Class SLK280 Roadster",2007,0.0474686502646926,"228.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",0,1,-0.419932961906061,-1.00260065956701,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Porsche","Macan",2021,-0.920969078449905,"2.0 Liter",0,0,0.0907731163383346,0.370346474757674,0.0259722195779443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BMW","X5 PHEV xDrive45e",2023,-0.936610630834862,"389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas",0,1,0.296615692578836,0.444878175204349,-0.378031449667107,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Mercedes-Benz","E-Class E500",2005,1.69690668049257,"302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel",1,1,-0.492350113157194,-0.337299828678313,0.971362163769995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Acura","TL 3.7",2012,0.10100941637457,"305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel",1,1,-0.374818347152942,-0.310328173372015,0.0942563150358785,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hyundai","Equus Signature",2011,1.51406496422734,"378.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",0,1,-0.439625345141018,0.34598210574792,0.701483441082574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Mercedes-Benz","SL-Class SL500 Roadster",2003,-0.736712356223197,"302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel",0,1,-0.286532946443447,-0.337299828678313,0.971362163769995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Toyota","Land Cruiser Base",2000,2.76261650820751,"230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel",0,1,-0.364032003045537,-0.984619556029482,0.76895312175443,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"RAM","2500 Big Horn",2018,-0.705180669324915,"6.4L V8 16V MPFI OHV",0,1,-0.0364015650693572,0.231455710789318,1.91593769317597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Chevrolet","Silverado 2500 WT",2018,1.46237900322913,"6.0L V8 16V MPFI OHV Flexible Fuel",0,0,-0.203964689253778,-0.223022704329439,1.64605897048855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Porsche","Macan S",2022,-0.850295267184866,"375.0HP 2.9L V6 Cylinder Engine Gasoline Fuel",0,1,0.304238550605271,0.319010450441622,-0.445501130338962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Jeep","Grand Cherokee L Limited",2022,-0.886951570267951,"3.6L V6 24V MPFI DOHC",0,0,-0.037532289009945,0.38799477266994,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Mercedes-Benz","E-Class E 350",2014,-0.568250159998903,"302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.184920248951067,-0.337299828678313,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dodge","Magnum Base",2006,1.31055268790326,"250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.515218687236499,-0.804808520654157,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Porsche","Macan Turbo",2021,-0.959747890475202,"2.9 Liter Turbo",0,0,0.450317919918522,0.380832470716619,0.0287101911592529,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Mercedes-Benz","E-Class E 550",2014,-0.40208256803646,"402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel",0,1,-0.267475801377359,0.56175534819831,0.76895312175443,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Porsche","Macan S",2020,-0.680379821594733,"3.0 Liter Turbo",0,0,0.178435983642338,0.278443054573997,0.0286219828017129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Cadillac","XT5 Luxury",2017,0.140400122869695,"3.6L V6 24V GDI DOHC",0,0,-0.253627609296002,-0.0240406216946931,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Toyota","Tundra Platinum",2023,-1.0692387571699,"389.0HP 3.4L V6 Cylinder Engine Gasoline Fuel",0,1,0.304238550605271,0.444878175204349,-0.108152726979687,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Nissan","Versa 1.6 SL",2015,0.402520416381911,"109.0HP 1.6L 4 Cylinder Engine Gasoline Fuel",1,1,-0.461223442882584,-2.0724763200502,-1.32260697907308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Mercedes-Benz","AMG GT 53 Base",2022,-1.19477273199538,"429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid",0,1,0.831486230767031,0.804500245954998,-0.378031449667107,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Buick","Enclave Avenir",2019,1.0861786344985,"3.6L V6 24V GDI DOHC",0,1,-0.225905815606533,-0.226090511325524,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Porsche","911 GT3",2015,-0.784325394656624,"475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel",0,1,1.2753906631731,1.21806562731825,0.161725995707733,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"BMW","328 i",2013,1.13358133420793,"230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,-0.414851056555104,-0.984619556029482,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Acura","ILX Premium Package",2018,-0.620643623977855,"201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel",0,1,-0.299250414584216,-1.2453455573237,-0.782849533698238,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Lexus","GX 460 Base",2015,0.521686864380754,"301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",0,1,-0.210304366179096,-0.34629038044708,0.701483441082574,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Toyota","Land Cruiser Base",2010,3.92315085704347,"381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel",1,1,-0.280180564754751,0.372953761054219,1.44364992847298,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Chevrolet","Corvette Base",2008,-0.24595386971962,"430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel",0,1,-0.109936735497701,0.813490797723765,1.78099833183226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Mazda","Mazda6 i Touring",2015,1.13358133420793,"184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel",1,1,-0.402146293177712,-1.39818493739273,-0.715379853026383,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Jaguar","F-TYPE R",2015,-0.740345479637796,"550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel",0,1,0.100962336567003,1.89235700997571,0.971362163769995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Audi","A3 2.0T Premium",2018,-0.539567606725754,"220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",1,1,-0.242066274622575,-1.07452507371714,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Chevrolet","Camaro 2SS",2022,-1.21073935331744,"455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel",0,1,0.131453768672743,1.03825459194292,1.78099833183226,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Jeep","Wrangler Unlimited Sport S",2018,-0.912440799276689,"285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel",0,1,-0.0769043507164822,-0.490139208747339,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Honda","Civic Sport",2021,-0.420056968087634,"1.5L I4 16V GDI DOHC Turbo",0,1,-0.239550731473852,0.234897189678512,-1.39007665974493,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Porsche","Cayman Base",2011,0.0627277686060078,"265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel",0,1,-0.184894839424312,-0.669950244122664,-0.445501130338962,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Ford","Mustang GT",2008,-0.00415994562697534,"300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",1,1,-0.362761526707797,-0.355280932215846,0.701483441082574,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Toyota","FJ Cruiser Base",2007,0.712903886201746,"239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel",0,1,-0.249689132649011,-0.903704590110586,0.296665357051444,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Land","Rover Discovery SE",2004,1.53513708003201,"217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",0,1,-0.369113908396493,-1.10149672902344,0.701483441082574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Porsche","718 Boxster S",2018,-0.281424627267414,"350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel",1,1,0.132724245010482,0.0942466562224659,-0.715379853026383,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Chevrolet","Corvette Base",2004,-0.518113056877438,"350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel",0,1,-0.242066274622575,0.0942466562224659,1.44364992847298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Toyota","Avalon Limited",2006,0.483194877888188,"268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.445355193424221,-0.642978588816365,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"INFINITI","QX80 Base",2015,1.37049922424414,"5.6L V8 32V GDI DOHC",0,1,-0.305971234410856,-0.410359551671543,1.37618024780113,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Cadillac","DeVille Base",1994,0.483443460016555,"–",1,1,-0.528050498247665,0.0485936297235819,-1.33971232518412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Chevrolet","Camaro 2SS",2015,-0.721223777455697,"426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel",0,1,-0.146780549292137,0.7775285906487,1.78099833183226,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jeep","Liberty Renegade",2004,1.53073908853013,"210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel",1,1,-0.483456778793019,-1.16443059140481,0.0942563150358785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toyota","4Runner Trail",2011,1.7645975062172,"270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel",0,1,-0.267475801377359,-0.624997485278833,0.296665357051444,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"BMW","328 i xDrive",2010,1.28655495166472,"230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",1,1,-0.458047252038236,-0.984619556029482,-0.378031449667107,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Ford","Excursion Limited Ultimate",2002,1.38216346257522,"250.0HP 7.3L 8 Cylinder Engine Diesel Fuel",0,1,-0.375466290085189,-0.804808520654157,2.52316481922266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Lexus","IS 300 Base",2018,-0.262455898702772,"260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",1,1,-0.210304366179096,-0.714903002966495,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Cadillac","CTS Performance",2010,0.784801486406439,"270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",0,1,-0.402146293177712,-0.624997485278833,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Lexus","LC 500 Base",2018,-0.667683011345819,"471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel",0,1,0.304175026788385,1.18210342024318,0.971362163769995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"BMW","540 i xDrive",2019,-0.835953990548292,"335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",1,1,-0.0324376788956109,-0.0406116203090276,-0.378031449667107,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Chevrolet","Corvette Base",1998,1.67271772723222,"340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel",0,1,-0.440260583309887,0.00434113853480357,1.44364992847298,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hummer","H2 Base",2006,2.01126746436628,"325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel",1,1,-0.351327239668145,-0.13051713799669,1.64605897048855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Volvo","XC90 3.2",2008,2.51034389131907,"235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel",0,1,-0.483469483556397,-0.939666797185651,-0.243092088323397,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jeep","Wrangler Unlimited Sahara",2009,2.20508503768404,"202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel",1,1,-0.450424394011801,-1.23635500555494,0.161725995707733,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Land","Rover Discovery HSE LUXURY",2017,-0.130018989389552,"340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",0,1,-0.140428167603441,0.00434113853480357,-0.378031449667107,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"BMW","340 i",2017,0.647890098782608,"320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,-0.229361511245184,-0.175469896840521,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Ford","F-250 Lariat",2018,1.05709452547953,"450.0HP 6.7L 8 Cylinder Engine Diesel Fuel",1,1,0.132724245010482,0.993301833099089,2.11834673519153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"BMW","M3 Competition",2022,-0.964662167936002,"503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,0.450343329445277,1.4698010768437,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Lexus","LC 500 Base",2022,-1.10604803387044,"471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel",0,1,0.564686199841803,1.18210342024318,0.971362163769995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Honda","CR-V Touring",2019,-0.183903946138708,"1.5L I4 16V GDI DOHC Turbo",0,0,-0.206188022844821,0.117346538767733,-1.39007665974493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Porsche","Panamera S",2012,-0.300546329449513,"400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel",0,0,-0.0387900605843068,0.543774244660778,0.836422802426284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"BMW","750 i",2009,0.188969246412227,"400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel",0,1,-0.375466290085189,0.543774244660778,0.566544079738864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Audi","A7 3.0T Premium",2019,-0.359823606214021,"335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid",1,1,-0.0387900605843068,-0.0406116203090276,-0.378031449667107,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Chrysler","200 Limited",2015,0.5842339522184,"184.0HP 2.4L 4 Cylinder Engine Flex Fuel Capability",0,0,-0.407634750956745,-1.39818493739273,-0.782849533698238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Ford","F-150 XL",2021,0.46208451867915,"2.7L V6 24V PDI DOHC Twin Turbo",0,1,-0.144595329991226,-0.00363853594971093,-0.580440491682673,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Dodge","Grand Caravan R/T",2013,-0.415276542542109,"283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability",0,1,-0.121371022537353,-0.508120312284872,0.0267866343640234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Ford","Focus SE",2018,-0.593108372835632,"160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability",1,1,-0.413580580217365,-1.61395817984312,-1.05272825638566,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"RAM","2500 Big Horn",2016,0.581250966677993,"6.7L I6 24V DDI OHV Turbo Diesel",0,1,-0.0116018669566884,-0.00494304179442095,2.11834673519153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Lotus","Elise Base",2005,-0.75468675627437,"190.0HP 1.8L 4 Cylinder Engine Gasoline Fuel",0,0,-0.00702815214082736,-1.34424162678013,-1.18766761772937,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Chevrolet","Corvette Base",2007,-0.851251352293971,"400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel",0,1,-0.216656747867792,0.543774244660778,1.64605897048855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Audi","allroad 2.0T Prestige",2013,0.759885908463164,"211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",0,1,-0.338622476290753,-1.15544003963604,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"McLaren","570S Spider",2018,-1.0657203639684,"3.8L V8 32V MPFI DOHC Twin Turbo",0,0,1.61791108382758,0.328947551916497,0.161725995707733,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Chevrolet","Express 2500 Work Van",2017,0.215739629467166,"285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel",0,1,-0.040060536922046,-0.490139208747339,0.836422802426284,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Chevrolet","Traverse High Country",2020,-0.16197135373584,"3.6L V6 24V GDI DOHC",0,1,-0.0674520067637027,0.138262661850638,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Jeep","Wrangler S",1994,-0.26708335063084,"–",0,1,-0.375466290085189,0.251540050526646,-1.28672150439203,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Acura","ILX Technology Plus Package",2016,-0.0710859032643227,"201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel",1,1,-0.299237709820839,-1.2453455573237,-0.782849533698238,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Chevrolet","Camaro 1LT",2019,-1.06329190779127,"3.6L V6 GDI DOHC",0,0,-0.21539897629343,0.355137696635557,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Lexus","ES 350 Base",2015,0.691870013801437,"3.5 Liter",0,0,-0.286558355970202,-0.226854622389995,0.0299171498175479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Ford","F-150 XLT",2021,-0.7746306916503,"2.7L V6 24V PDI DOHC Twin Turbo",0,1,-0.0142698672659407,0.330775800658161,-0.580440491682673,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tesla","Model Y Long Range",2022,-1.05755539713664,"Dual Motor - Standard",0,0,0.043765491841985,1.21699861379292,-1.7807331335377,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Chevrolet","Corvette Z06",2006,-0.835953990548292,"505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel",0,1,0.0374385196800439,1.48778218038123,2.3207557772071,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Cadillac","CTS 3.6L Premium Luxury",2019,1.36591001572043,"335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel",1,1,-0.280180564754751,-0.0406116203090276,0.0267866343640234,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"BMW","M3 Base",2009,0.261899418534753,"420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel",1,1,-0.200775793646052,0.723585280036102,0.296665357051444,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Mazda","Mazda3 FWD w/Preferred Package",2019,-0.0749102437007425,"186.0HP 2.5L 4 Cylinder Engine Gasoline Fuel",0,1,-0.31321294953597,-1.3802038338552,-0.715379853026383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Ford","Maverick XLT",2022,-0.923913820585948,"191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid",0,1,-0.134075785914745,-1.33525107501137,-0.715379853026383,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Toyota","Highlander Hybrid Limited",2018,-0.0481398606458036,"306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid",0,1,-0.112388754829537,-0.301337621603248,-0.0406830463078318,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BMW","X6 xDrive40i",2021,0.156519717809204,"3.0 Liter Turbo",1,0,0.119994072106336,-0.368086480425483,-0.532212103363515,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Lincoln","Town Car Signature",2003,1.48188313945487,"239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",0,1,-0.502513923859107,-0.903704590110586,0.701483441082574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mercedes-Benz","SL-Class SL550 Roadster",2007,1.63074559094251,"382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel",0,1,-0.464399633726932,0.381944312822985,1.30871056712927,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Ford","Mustang GT",1998,-0.297295640078557,"225.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",0,1,-0.407228198528669,-1.02957231487331,0.701483441082574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
